Time (sec),RPM,RPM Rate (RPM/sec),Air Temp (F),Coolant Temp (F),TPS (%),TPS Rate (%/sec),MAP (psi),Battery Volt (V),Fuel Open Time (ms),Fuel Duty Cycle (%),Fuel Angle (deg),Accel Compensation - Fuel (%),Starting Compensation - Fuel (%),Air Temp Compensation - Fuel (%),Coolant Temp Compensation - Fuel (%),U1: ÿÿÿÿÿÿÿÿ Compensation - Fuel (%),Ignition Angle (DBTDC),Coolant Temp Compensation - Ignition (deg),   Oil P,  Fuel P,  Comp P,Oil T (F),Res T (F),   EMPTY,  Comp S,Measured AFR #1,Target AFR,Lambda/AFR STF #1 (%),PWM Duty Cycle % #1,PWM Duty Cycle % #2,PWM Duty Cycle % #3,PWM Duty Cycle % #4,Accel Base Comp (%),
0.300,205,0,91.6,89.8,0.7,0,13.83,10.70,3.57,1.2,3.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.14,37.59,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,2.5,2.0,100.0,
0.310,205,0,91.6,89.8,0.7,0,13.83,10.80,3.57,1.2,3.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.13,37.92,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,2.5,2.0,100.0,
0.320,205,0,91.6,89.8,0.7,0,13.83,10.80,3.57,1.2,3.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.10,39.90,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,2.5,2.0,100.0,
0.330,205,0,91.6,89.8,0.7,0,13.83,10.90,3.57,1.2,3.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.08,41.77,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,2.5,2.0,100.0,
0.340,205,0,91.6,89.8,0.7,0,13.83,11.00,3.57,1.2,3.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.03,43.47,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,2.5,2.0,100.0,
0.350,205,0,91.6,89.8,0.7,0,13.85,11.00,3.57,1.2,3.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.00,40.57,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,2.5,2.0,100.0,
0.360,205,0,91.6,89.8,0.7,0,13.83,11.10,3.57,1.2,3.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.00,43.38,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,2.5,2.0,100.0,
0.370,205,0,91.6,89.8,0.7,0,13.75,11.10,3.57,1.2,3.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.00,43.22,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,2.5,2.0,100.0,
0.380,205,0,91.6,89.8,0.7,0,13.56,11.10,3.57,1.2,3.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.00,44.47,13.91,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,2.5,2.0,100.0,
0.390,205,0,91.6,89.8,0.7,0,13.21,11.10,3.57,1.2,3.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.00,44.00,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,2.5,2.0,100.0,
0.400,205,0,91.6,89.8,0.7,0,12.80,11.10,3.57,1.2,3.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.00,43.40,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,2.5,2.0,100.0,
0.410,205,0,91.6,89.8,0.7,0,12.41,11.10,3.57,1.2,3.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.00,42.84,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,2.5,2.0,100.0,
0.420,205,0,91.6,89.8,0.7,0,12.10,11.10,3.57,1.2,3.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.03,42.57,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,2.5,2.0,100.0,
0.430,205,0,91.6,89.8,0.7,0,11.90,11.10,3.57,1.2,3.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.08,42.82,13.91,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,2.5,2.0,100.0,
0.440,370,1019,91.6,89.8,0.7,0,11.83,11.20,3.18,2.0,3.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.12,42.80,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,4.5,3.5,100.0,
0.450,370,1019,91.6,89.8,0.7,0,11.89,11.20,3.18,2.0,3.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.15,42.88,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,4.5,3.5,100.0,
0.460,370,1019,91.6,89.8,0.7,0,12.18,11.30,3.18,2.0,3.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.14,43.22,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,4.5,3.5,100.0,
0.470,370,1019,91.6,89.8,0.7,0,12.52,11.40,3.18,2.0,3.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.13,43.67,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,4.5,3.5,100.0,
0.480,370,1019,91.6,89.8,0.7,0,12.72,11.50,3.18,2.0,3.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.09,44.17,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,4.5,3.5,100.0,
0.490,370,1019,91.6,89.8,0.7,0,12.87,11.40,3.18,2.0,3.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.04,44.25,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,4.5,3.5,100.0,
0.500,370,1019,91.6,89.8,0.7,0,12.97,11.00,3.18,2.0,3.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.00,42.05,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,4.5,3.5,100.0,
0.510,0,1019,91.6,89.8,0.7,0,13.06,10.20,3.18,2.0,3.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.00,42.67,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.520,0,1019,91.6,89.8,0.8,3,13.13,9.30,3.18,2.0,3.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.00,40.65,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.530,0,1019,91.6,89.8,0.7,-3,13.21,8.90,3.18,2.0,3.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.00,40.84,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.540,0,1019,91.6,89.8,0.8,3,13.28,9.10,3.18,2.0,3.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.00,40.09,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.550,0,1019,91.6,89.8,0.7,-3,13.33,9.50,3.18,2.0,3.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.00,39.95,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.560,0,1019,91.6,89.8,0.7,0,13.38,9.80,3.18,2.0,3.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.00,40.02,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.570,466,0,91.6,89.8,0.7,0,13.43,10.10,3.63,2.8,3.1,100.0,136.7,100.0,100.0,100.0,1.0,0.0,0.04,39.70,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,5.5,4.5,100.0,
0.580,466,0,91.6,89.8,0.7,0,13.47,10.30,3.63,2.8,3.1,100.0,136.7,100.0,100.0,100.0,1.0,0.0,0.10,39.57,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,5.5,4.5,100.0,
0.590,466,0,91.6,89.8,0.7,0,13.54,10.50,3.63,2.8,3.1,100.0,136.7,100.0,100.0,100.0,1.0,0.0,0.11,39.42,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,5.5,4.5,100.0,
0.600,466,0,91.6,89.8,0.7,0,13.58,10.60,3.63,2.8,3.1,100.0,136.7,100.0,100.0,100.0,1.0,0.0,0.08,39.47,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,5.5,4.5,100.0,
0.610,466,0,91.6,89.8,0.7,0,13.62,10.70,3.63,2.8,3.1,100.0,136.7,100.0,100.0,100.0,1.0,0.0,0.01,37.65,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,5.5,4.5,100.0,
0.620,466,0,91.6,89.8,0.7,0,13.72,10.80,3.63,2.8,3.1,100.0,136.7,100.0,100.0,100.0,1.0,0.0,0.00,41.84,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,5.5,4.5,100.0,
0.630,466,0,91.6,89.8,0.7,0,13.65,11.00,3.63,2.8,3.1,100.0,136.7,100.0,100.0,100.0,1.0,0.0,0.00,41.20,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,5.5,4.5,100.0,
0.640,466,0,91.6,89.8,0.7,0,13.41,11.10,3.63,2.8,3.1,100.0,136.7,100.0,100.0,100.0,1.0,0.0,0.00,43.20,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,5.5,4.5,100.0,
0.650,466,0,91.6,89.8,0.7,0,13.02,11.10,3.63,2.8,3.1,100.0,136.7,100.0,100.0,100.0,1.0,0.0,0.00,43.84,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,5.5,4.5,100.0,
0.660,466,0,91.6,89.8,0.7,0,12.62,11.20,3.63,2.8,3.1,100.0,136.7,100.0,100.0,100.0,1.0,0.0,0.00,43.47,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,5.5,4.5,100.0,
0.670,466,0,91.6,89.8,0.7,0,12.25,11.20,3.63,2.8,3.1,100.0,136.7,100.0,100.0,100.0,1.0,0.0,0.00,43.02,13.91,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,5.5,4.5,100.0,
0.680,466,0,91.6,89.8,0.7,0,11.98,11.20,3.63,2.8,3.1,100.0,136.7,100.0,100.0,100.0,1.0,0.0,0.04,42.40,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,5.5,4.5,100.0,
0.690,466,0,91.6,89.8,0.7,0,11.83,11.20,3.63,2.8,3.1,100.0,136.7,100.0,100.0,100.0,1.0,0.0,0.12,42.57,13.91,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,5.5,4.5,100.0,
0.700,473,55,91.6,89.8,0.7,0,11.81,11.30,2.93,2.3,3.2,100.0,136.7,100.0,100.0,100.0,1.0,0.0,0.14,42.65,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,6.0,4.5,100.0,
0.710,473,55,91.6,89.8,0.7,0,11.97,11.30,2.93,2.3,3.2,100.0,136.7,100.0,100.0,100.0,1.0,0.0,0.15,43.22,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,6.0,4.5,100.0,
0.720,473,55,91.6,89.8,0.7,0,12.35,11.40,2.93,2.3,3.2,100.0,136.7,100.0,100.0,100.0,1.0,0.0,0.14,43.47,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,6.0,4.5,100.0,
0.730,473,55,91.6,89.8,0.7,0,12.61,11.50,2.93,2.3,3.2,100.0,136.7,100.0,100.0,100.0,1.0,0.0,0.13,44.02,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,6.0,4.5,100.0,
0.740,473,55,91.6,89.8,0.7,0,12.77,11.50,2.93,2.3,3.2,100.0,136.7,100.0,100.0,100.0,1.0,0.0,0.05,44.25,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,6.0,4.5,100.0,
0.750,473,55,91.6,89.8,0.7,0,12.89,11.20,2.93,2.3,3.2,100.0,136.7,100.0,100.0,100.0,1.0,0.0,0.00,44.17,13.90,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,6.0,4.5,100.0,
0.760,473,55,91.6,89.8,0.7,0,13.01,10.60,2.93,2.3,3.2,100.0,136.7,100.0,100.0,100.0,1.0,0.0,0.00,42.59,13.91,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,6.0,4.5,100.0,
0.770,0,55,91.6,89.8,0.7,0,13.08,9.60,2.93,2.3,3.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.00,42.17,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.780,0,55,91.6,89.8,0.7,0,13.17,8.70,2.93,2.3,3.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.00,40.47,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.790,0,55,91.6,89.8,0.7,0,13.24,7.80,2.93,2.3,3.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.00,40.20,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.800,0,55,91.6,89.8,0.8,6,13.50,6.90,2.93,2.3,3.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.00,40.75,13.96,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.810,0,55,91.6,89.8,0.8,5,13.76,6.60,2.93,2.3,3.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.00,40.57,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.820,0,55,91.6,89.8,0.7,-16,13.78,6.40,2.93,2.3,3.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.50,39.50,13.86,89.8,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.830,0,55,91.6,89.8,0.7,0,13.68,6.40,2.93,2.3,3.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.79,39.47,13.90,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.840,0,55,91.6,89.8,0.7,5,13.61,6.90,2.93,2.3,3.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.20,39.92,13.91,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.850,0,55,91.6,89.8,0.8,3,13.53,7.50,2.93,2.3,3.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.14,39.47,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.860,0,55,91.6,89.8,0.7,-3,13.49,8.10,2.93,2.3,3.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.17,39.42,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.870,0,55,91.6,89.8,0.7,0,13.48,8.60,2.93,2.3,3.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.14,39.38,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.880,0,55,91.6,89.8,0.7,0,13.52,9.00,2.93,2.3,3.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.14,39.13,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.890,0,55,91.6,89.8,0.7,0,13.65,9.40,2.93,2.3,3.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.14,39.07,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.900,0,55,91.6,89.8,0.7,0,13.80,9.70,2.93,2.3,3.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.12,38.88,13.90,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.910,0,55,91.6,89.8,0.7,0,13.88,10.00,2.93,2.3,3.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.10,38.72,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.920,0,55,91.6,89.8,0.7,0,13.90,10.20,2.93,2.3,3.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.05,38.65,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.930,0,55,91.6,89.8,0.7,0,13.89,10.50,2.93,2.3,3.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.00,38.42,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.940,0,55,91.6,89.8,0.7,0,13.89,11.60,2.93,2.3,3.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.00,38.38,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.950,0,55,91.6,89.8,0.8,3,13.89,12.20,2.93,2.3,3.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.00,38.25,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.960,0,55,91.6,89.8,0.7,-3,13.87,12.50,2.93,2.3,3.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.00,38.15,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.970,0,55,91.6,89.8,0.7,0,13.88,12.50,2.93,2.3,3.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.00,38.05,13.91,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.980,0,55,91.6,89.8,0.7,0,13.86,12.60,2.93,2.3,3.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.00,37.92,13.91,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.990,0,55,91.6,89.8,0.8,3,13.87,12.60,2.93,2.3,3.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.00,37.82,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
