Time (sec),RPM,RPM Rate (RPM/sec),Air Temp (F),Coolant Temp (F),TPS (%),TPS Rate (%/sec),MAP (psi),Battery Volt (V),Fuel Open Time (ms),Fuel Duty Cycle (%),Fuel Angle (deg),Accel Compensation - Fuel (%),Starting Compensation - Fuel (%),Air Temp Compensation - Fuel (%),Coolant Temp Compensation - Fuel (%),U1: ÿÿÿÿÿÿÿÿ Compensation - Fuel (%),Ignition Angle (DBTDC),Coolant Temp Compensation - Ignition (deg),   Oil P,  Fuel P,  Comp P,Oil T (F),Res T (F),   EMPTY,  Comp S,Measured AFR #1,Target AFR,Lambda/AFR STF #1 (%),PWM Duty Cycle % #1,PWM Duty Cycle % #2,PWM Duty Cycle % #3,PWM Duty Cycle % #4,Accel Base Comp (%),
0.360,220,0,97.0,160.0,16.9,-2,13.52,11.50,3.01,1.1,4.2,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.11,44.88,13.73,156.4,163.6,0.00,0.0,7.36,12.94,100.0,8.5,0.0,66.5,2.0,100.0,
0.370,220,0,97.0,160.0,16.9,2,13.31,11.50,3.01,1.1,4.2,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.13,44.13,13.73,156.4,163.6,0.00,0.0,7.36,12.94,100.0,8.5,0.0,66.5,2.0,100.0,
0.380,220,0,97.0,160.0,16.9,-2,13.18,11.50,3.01,1.1,4.2,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.17,44.02,13.72,156.4,163.6,0.00,0.0,7.36,12.94,100.0,8.5,0.0,66.5,2.0,100.0,
0.390,220,0,97.0,160.0,16.9,0,13.16,11.50,3.01,1.1,4.2,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.21,44.32,13.75,156.4,163.6,0.00,0.0,7.36,12.94,100.0,8.5,0.0,66.5,2.0,100.0,
0.400,220,0,97.0,160.0,16.9,2,13.27,11.50,3.01,1.1,4.2,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.24,44.65,13.75,156.4,163.6,0.00,0.0,7.36,12.94,100.0,8.5,0.0,66.5,2.0,100.0,
0.410,403,1230,97.0,160.0,16.9,-2,13.47,11.60,2.85,1.9,3.8,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.23,44.77,13.79,156.4,163.6,0.00,0.0,7.36,12.94,100.0,11.0,0.0,64.5,4.0,100.0,
0.420,403,1230,97.0,160.0,16.8,-3,13.74,11.60,2.85,1.9,3.8,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.23,45.00,13.83,156.4,163.6,0.00,0.0,7.36,12.94,100.0,11.0,0.0,64.5,4.0,100.0,
0.430,403,1230,97.0,160.0,16.9,5,13.91,11.60,2.85,1.9,3.8,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.20,45.38,13.77,156.4,163.6,0.00,0.0,7.36,12.94,100.0,11.0,0.0,64.5,4.0,100.0,
0.440,403,1230,97.0,160.0,16.9,-2,13.88,11.70,2.85,1.9,3.8,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.18,45.25,13.75,156.4,163.6,0.00,0.0,7.36,12.94,100.0,11.0,0.0,64.5,4.0,100.0,
0.450,403,1230,97.0,160.0,16.9,2,13.86,11.70,2.85,1.9,3.8,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.18,45.22,13.75,156.4,163.6,0.00,0.0,7.36,12.94,100.0,11.0,0.0,64.5,4.0,100.0,
0.460,403,1230,97.0,160.0,16.9,0,13.87,11.50,2.85,1.9,3.8,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.13,43.59,13.77,156.4,163.6,0.00,0.0,7.36,12.94,100.0,11.0,0.0,64.5,4.0,100.0,
0.470,0,1230,97.0,160.0,16.9,0,13.88,11.00,2.85,1.9,3.8,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.09,43.90,13.75,156.4,163.6,0.00,0.0,7.36,12.94,100.0,5.0,0.0,69.5,0.0,100.0,
0.481,0,1230,97.0,160.0,16.9,0,13.88,10.30,2.85,1.9,3.8,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.06,43.42,13.75,156.4,163.6,0.00,0.0,7.36,12.94,100.0,5.0,0.0,69.5,0.0,100.0,
0.494,0,1230,97.0,160.0,16.9,-2,13.88,10.00,2.85,1.9,3.8,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.04,42.47,13.77,156.4,163.6,0.00,0.0,7.36,12.94,100.0,5.0,0.0,69.5,0.0,100.0,
0.500,0,1230,97.0,160.0,16.9,2,13.88,10.10,2.85,1.9,3.8,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.09,42.05,13.77,156.4,163.6,0.00,0.0,7.36,12.94,100.0,5.0,0.0,69.5,0.0,100.0,
0.510,0,1230,97.0,160.0,16.9,0,13.86,10.40,2.85,1.9,3.8,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.25,41.75,13.75,156.4,163.6,0.00,0.0,7.36,12.94,100.0,5.0,0.0,69.5,0.0,100.0,
0.520,522,0,97.0,160.0,16.8,-5,13.87,10.60,3.07,2.7,3.8,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.32,41.55,13.77,156.4,163.6,0.00,0.0,7.36,12.94,100.0,13.0,0.0,63.0,5.0,100.0,
0.530,522,0,97.0,160.0,16.9,3,13.88,10.80,3.07,2.7,3.8,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.37,41.27,13.75,156.4,163.6,0.00,0.0,7.36,12.94,100.0,13.0,0.0,63.0,5.0,100.0,
0.540,522,0,97.0,160.0,16.9,2,13.88,11.00,3.07,2.7,3.8,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.29,40.97,13.78,156.4,163.6,0.00,0.0,7.36,12.94,100.0,13.0,0.0,63.0,5.0,100.0,
0.550,522,0,97.0,160.0,16.9,0,13.86,11.10,3.07,2.7,3.8,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.21,39.42,13.77,156.4,163.6,0.00,0.0,7.36,12.94,100.0,13.0,0.0,63.0,5.0,100.0,
0.560,522,0,97.0,160.0,16.9,0,13.91,11.10,3.07,2.7,3.8,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.13,41.07,13.78,156.4,163.6,0.00,0.0,7.36,12.94,100.0,13.0,0.0,63.0,5.0,100.0,
0.570,522,0,97.0,160.0,16.9,0,13.71,11.30,3.07,2.7,3.8,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.10,40.77,13.72,156.4,163.6,0.00,0.0,7.36,12.94,100.0,13.0,0.0,63.0,5.0,100.0,
0.580,522,0,97.0,160.0,16.9,-2,13.39,11.30,3.07,2.7,3.8,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.12,43.70,13.71,156.4,163.6,0.00,0.0,7.36,12.94,100.0,13.0,0.0,63.0,5.0,100.0,
0.590,522,0,97.0,160.0,16.9,2,13.10,11.40,3.07,2.7,3.8,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.16,44.25,13.70,156.4,163.6,0.00,0.0,7.36,12.94,100.0,13.0,0.0,63.0,5.0,100.0,
0.600,522,0,97.0,160.0,16.9,0,12.97,11.50,3.07,2.7,3.8,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.21,44.20,13.73,156.4,163.6,0.00,0.0,7.36,12.94,100.0,13.0,0.0,63.0,5.0,100.0,
0.610,522,0,97.0,160.0,16.9,-2,13.05,11.50,3.07,2.7,3.8,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.25,44.17,13.74,156.4,163.6,0.00,0.0,7.36,12.94,100.0,13.0,0.0,63.0,5.0,100.0,
0.620,633,1172,97.0,160.0,16.9,0,13.25,11.60,2.73,2.9,4.1,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.26,44.30,13.75,156.4,163.6,0.00,0.0,7.36,12.94,100.0,14.5,0.0,61.5,6.0,100.0,
0.630,633,1172,97.0,160.0,16.8,-3,13.59,11.60,2.73,2.9,4.1,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.25,44.88,13.83,156.4,163.6,0.00,0.0,7.36,12.94,100.0,14.5,0.0,61.5,6.0,100.0,
0.640,633,1172,97.0,160.0,16.9,3,13.81,11.70,2.73,2.9,4.1,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.24,45.25,13.77,156.4,163.6,0.00,0.0,7.36,12.94,100.0,14.5,0.0,61.5,6.0,100.0,
0.650,633,1172,97.0,160.0,16.9,2,13.82,11.80,2.73,2.9,4.1,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.21,45.27,13.75,156.4,163.6,0.00,0.0,7.36,12.94,100.0,14.5,0.0,61.5,6.0,100.0,
0.660,633,1172,97.0,160.0,16.9,-2,13.85,11.70,2.73,2.9,4.1,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.19,45.17,13.77,156.4,163.6,0.00,0.0,7.36,12.94,100.0,14.5,0.0,61.5,6.0,100.0,
0.670,633,1172,97.0,160.0,16.9,2,13.87,11.40,2.73,2.9,4.1,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.13,43.77,13.78,156.4,163.6,0.00,0.0,7.36,12.94,100.0,14.5,0.0,61.5,6.0,100.0,
0.680,0,1172,97.0,160.0,16.8,-5,13.88,10.70,2.73,2.9,4.1,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.06,44.17,13.75,156.4,163.6,0.00,0.0,7.36,12.94,100.0,5.0,0.0,69.5,0.0,100.0,
0.690,0,1172,97.0,160.0,16.8,0,13.86,10.00,2.73,2.9,4.1,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.04,43.30,13.75,156.4,163.6,0.00,0.0,7.36,12.94,100.0,5.0,0.0,69.5,0.0,100.0,
0.700,0,1172,97.0,160.0,16.8,0,13.85,9.30,2.73,2.9,4.1,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.00,42.67,13.77,156.4,163.6,0.00,0.0,7.36,12.94,100.0,5.0,0.0,69.5,0.0,100.0,
0.710,0,1172,97.0,160.0,16.9,5,14.18,8.70,2.73,2.9,4.1,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.00,42.50,14.18,156.4,163.6,0.00,0.0,7.36,12.94,100.0,5.0,0.0,69.5,0.0,100.0,
0.720,0,1172,97.0,160.0,16.9,-2,14.56,8.10,2.73,2.9,4.1,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.14,42.30,13.72,156.4,163.6,0.00,0.0,7.36,12.94,100.0,5.0,0.0,69.5,0.0,100.0,
0.730,0,1172,97.0,160.0,16.9,2,14.64,7.60,2.73,2.9,4.1,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.21,41.70,14.04,156.4,163.6,0.00,0.0,7.36,12.94,100.0,5.0,0.0,69.5,0.0,100.0,
0.740,0,1172,97.0,160.0,16.9,0,14.42,7.40,2.73,2.9,4.1,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.11,41.55,13.84,156.4,163.6,0.00,0.0,7.36,12.94,100.0,5.0,0.0,69.5,0.0,100.0,
0.750,0,1172,97.0,160.0,16.9,0,14.13,7.80,2.73,2.9,4.1,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.10,41.63,13.75,156.4,163.6,0.00,0.0,7.36,12.94,100.0,5.0,0.0,69.5,0.0,100.0,
0.760,0,1172,98.8,160.0,16.8,-5,13.95,8.30,2.73,2.9,4.1,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.10,41.13,13.77,156.4,163.6,0.00,0.0,7.36,12.94,100.0,5.0,0.0,69.5,0.0,100.0,
0.770,0,1172,97.0,160.0,16.9,5,13.83,8.80,2.73,2.9,4.1,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.14,40.97,13.77,156.4,163.6,0.00,0.0,7.36,12.94,100.0,5.0,0.0,69.5,0.0,100.0,
0.780,0,1172,98.8,160.0,16.8,-5,13.76,9.10,2.73,2.9,4.1,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.15,40.75,13.77,156.4,163.6,0.00,0.0,7.36,12.94,100.0,5.0,0.0,69.5,0.0,100.0,
0.790,0,1172,98.8,160.0,16.9,3,13.73,9.50,2.73,2.9,4.1,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.14,40.55,13.75,156.4,163.6,0.00,0.0,7.36,12.94,100.0,5.0,0.0,69.5,0.0,100.0,
0.800,0,1172,98.8,160.0,16.9,2,13.74,9.80,2.73,2.9,4.1,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.18,40.50,13.75,156.4,163.6,0.00,0.0,7.36,12.94,100.0,5.0,0.0,69.5,0.0,100.0,
0.810,0,1172,98.8,160.0,16.9,-2,13.79,10.10,2.73,2.9,4.1,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.21,40.22,13.77,156.4,163.6,0.00,0.0,7.36,12.94,100.0,5.0,0.0,69.5,0.0,100.0,
0.820,0,1172,98.8,160.0,16.9,2,13.85,10.30,2.73,2.9,4.1,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.19,39.90,13.78,156.4,163.6,0.00,0.0,7.36,12.94,100.0,5.0,0.0,69.5,0.0,100.0,
0.830,0,1172,98.8,160.0,16.9,0,13.91,10.60,2.73,2.9,4.1,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.18,39.84,13.77,156.4,163.6,0.00,0.0,7.36,12.94,100.0,5.0,0.0,69.5,0.0,100.0,
0.840,0,1172,98.8,160.0,16.8,-5,13.96,10.70,2.73,2.9,4.1,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.15,39.67,13.80,156.4,163.6,0.00,0.0,7.36,12.94,100.0,5.0,0.0,69.5,0.0,100.0,
0.850,0,1172,98.8,160.0,16.9,3,13.94,10.90,2.73,2.9,4.1,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.15,39.47,13.77,156.4,163.6,0.00,0.0,7.36,12.94,100.0,5.0,0.0,69.5,0.0,100.0,
0.860,0,1172,98.8,160.0,16.9,2,13.89,11.00,2.73,2.9,4.1,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.18,39.20,13.75,156.4,163.6,0.00,0.0,7.36,12.94,100.0,5.0,0.0,69.5,0.0,100.0,
0.870,0,1172,98.8,160.0,16.9,0,13.89,11.10,2.73,2.9,4.1,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.17,39.13,13.78,156.4,163.6,0.00,0.0,7.36,12.94,100.0,5.0,0.0,69.5,0.0,100.0,
0.880,0,1172,98.8,160.0,16.9,-2,13.89,11.00,2.73,2.9,4.1,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.13,39.02,13.77,156.4,163.6,0.00,0.0,7.36,12.94,100.0,5.0,0.0,69.5,0.0,100.0,
0.890,0,1172,98.8,160.0,16.9,2,13.89,10.60,2.73,2.9,4.1,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.09,38.80,13.75,156.4,163.6,0.00,0.0,7.36,12.94,100.0,5.0,0.0,69.5,0.0,100.0,
0.900,0,1172,98.8,160.0,16.9,0,13.87,10.10,2.73,2.9,4.1,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.06,38.65,13.77,156.4,163.6,0.00,0.0,7.36,12.94,100.0,5.0,0.0,69.5,0.0,100.0,
0.910,0,1172,98.8,160.0,16.9,0,13.88,9.80,2.73,2.9,4.1,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.05,38.57,13.75,156.4,163.6,0.00,0.0,7.36,12.94,100.0,5.0,0.0,69.5,0.0,100.0,
0.920,0,1172,98.8,160.0,16.9,0,13.88,9.80,2.73,2.9,4.1,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.05,38.47,13.75,156.4,163.6,0.00,0.0,7.36,12.94,100.0,5.0,0.0,69.5,0.0,100.0,
0.930,0,1172,98.8,160.0,16.9,0,13.88,10.10,2.73,2.9,4.1,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.09,38.32,13.75,156.4,163.6,0.00,0.0,7.36,12.94,100.0,5.0,0.0,69.5,0.0,100.0,
0.940,0,1172,98.8,160.0,16.9,-2,13.88,10.40,2.73,2.9,4.1,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.22,38.25,13.77,156.4,163.6,0.00,0.0,7.36,12.94,100.0,5.0,0.0,69.5,0.0,100.0,
0.950,0,1172,98.8,160.0,16.9,0,13.88,10.60,2.73,2.9,4.1,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.29,38.17,13.77,156.4,163.6,0.00,0.0,7.36,12.94,100.0,5.0,0.0,69.5,0.0,100.0,
0.960,174,0,98.8,160.0,16.9,0,13.88,10.70,3.06,0.9,3.4,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.29,38.02,13.77,156.4,163.6,0.00,0.0,7.36,12.94,100.0,7.5,0.0,67.5,1.5,100.0,
0.970,174,0,98.8,160.0,16.9,0,13.88,10.80,3.06,0.9,3.4,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.26,37.95,13.75,156.4,163.6,0.00,0.0,7.36,12.94,100.0,7.5,0.0,67.5,1.5,100.0,
0.980,174,0,98.8,160.0,16.8,-3,13.88,11.00,3.06,0.9,3.4,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.22,37.92,13.75,156.4,163.6,0.00,0.0,7.36,12.94,100.0,7.5,0.0,67.5,1.5,100.0,
0.990,174,0,98.8,160.0,16.9,5,13.88,11.10,3.06,0.9,3.4,100.0,122.0,100.0,100.0,100.0,1.0,0.0,0.19,38.70,13.75,156.4,163.6,0.00,0.0,7.36,12.94,100.0,7.5,0.0,67.5,1.5,100.0,
