Time (sec),RPM,RPM Rate (RPM/sec),Air Temp (F),Coolant Temp (F),TPS (%),TPS Rate (%/sec),MAP (psi),Battery Volt (V),Fuel Open Time (ms),Fuel Duty Cycle (%),Fuel Angle (deg),Accel Compensation - Fuel (%),Starting Compensation - Fuel (%),Air Temp Compensation - Fuel (%),Coolant Temp Compensation - Fuel (%),U1: ÿÿÿÿÿÿÿÿ Compensation - Fuel (%),Ignition Angle (DBTDC),Coolant Temp Compensation - Ignition (deg),   Oil P,  Fuel P,  Comp P,Oil T (F),Res T (F),   EMPTY,  Comp S,Measured AFR #1,Target AFR,Lambda/AFR STF #1 (%),PWM Duty Cycle % #1,PWM Duty Cycle % #2,PWM Duty Cycle % #3,PWM Duty Cycle % #4,Accel Base Comp (%),
0.140,0,0,165.4,201.4,0.3,0,13.77,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,43.47,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.150,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,40.42,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.160,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,41.07,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.170,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,40.40,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.180,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.01,40.00,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.190,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,40.09,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.200,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,39.77,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.210,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,39.55,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.220,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,39.34,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.230,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,39.22,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.240,0,0,165.4,201.4,0.3,0,13.78,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.00,39.00,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.250,0,0,165.4,201.4,0.3,0,13.79,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,38.80,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.260,0,0,165.4,201.4,0.3,0,13.79,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.01,38.70,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.270,0,0,165.4,201.4,0.3,0,13.77,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,38.45,13.86,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.280,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,38.25,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.290,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,38.25,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.300,0,0,165.4,201.4,0.3,0,13.78,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.01,37.92,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.310,0,0,165.4,201.4,0.3,0,13.79,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,37.92,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.320,0,0,165.4,201.4,0.3,0,13.77,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.01,37.63,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.330,0,0,165.4,201.4,0.3,0,13.78,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,37.63,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.340,0,0,165.4,201.4,0.3,0,13.79,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,37.40,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.350,0,0,165.4,201.4,0.3,0,13.77,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,37.25,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.360,0,0,165.4,201.4,0.3,0,13.78,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,37.27,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.370,0,0,165.4,201.4,0.3,0,13.77,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,37.00,13.86,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.380,0,0,165.4,201.4,0.3,0,13.78,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.01,36.95,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.390,0,0,165.4,201.4,0.3,0,13.77,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,36.82,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.400,0,0,165.4,201.4,0.3,0,13.78,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,36.65,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.410,0,0,165.4,201.4,0.3,0,13.77,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,36.67,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.420,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,36.38,13.86,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.430,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,36.45,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.440,0,0,165.4,201.4,0.3,0,13.78,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.01,36.17,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.450,0,0,165.4,201.4,0.3,0,13.79,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,36.17,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.460,0,0,165.4,201.4,0.3,0,13.79,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,36.00,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.470,0,0,165.4,201.4,0.3,0,13.77,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,35.92,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.480,0,0,165.4,201.4,0.3,0,13.78,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,35.82,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.490,0,0,165.4,201.4,0.3,0,13.77,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,35.67,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.500,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,35.70,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.510,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,35.45,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.520,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,35.45,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.530,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,35.30,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.540,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,35.27,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.550,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,35.15,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.560,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,35.07,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.570,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,35.07,13.86,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.580,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,34.82,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.590,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,34.88,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.600,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,34.63,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.610,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.00,34.72,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.620,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,34.47,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.630,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,34.57,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.640,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,34.34,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.650,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,34.38,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.660,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,34.25,13.86,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.670,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,34.20,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.680,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,34.17,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.690,0,0,165.4,201.4,0.3,0,13.78,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,33.97,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.700,0,0,165.4,201.4,0.3,0,13.77,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,34.02,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.710,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,33.82,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.720,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,33.84,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.730,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,33.65,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.740,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,33.80,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.750,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,33.50,13.86,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.760,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,33.63,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.770,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,33.38,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.780,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,33.45,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.790,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.01,33.27,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.800,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,33.27,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.810,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,33.22,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.820,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,33.09,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.830,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,33.07,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.840,0,0,165.4,201.4,0.3,0,13.78,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,33.00,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.850,0,0,165.4,201.4,0.3,0,13.77,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,32.95,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.860,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,32.88,13.86,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.870,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,32.88,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.880,0,0,165.4,201.4,0.3,0,13.78,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,32.67,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.890,0,0,165.4,201.4,0.3,0,13.77,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,32.75,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.900,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,32.57,13.86,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.910,0,0,165.4,201.4,0.3,0,13.78,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,32.59,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.920,0,0,165.4,201.4,0.3,0,13.77,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,32.47,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.930,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,32.47,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.940,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,32.38,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.950,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.01,32.34,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.960,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,32.27,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.970,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,32.20,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
0.980,0,0,165.4,201.4,0.3,0,13.76,12.70,0.00,4.4,2.4,100.0,108.0,100.0,100.0,100.0,1.0,-3.4,0.02,32.17,13.88,169.0,201.4,0.00,0.0,7.36,13.38,100.0,92.5,0.0,100.0,0.0,100.0,
