Time (sec),RPM,RPM Rate (RPM/sec),Air Temp (F),Coolant Temp (F),TPS (%),TPS Rate (%/sec),MAP (psi),Battery Volt (V),Fuel Open Time (ms),Fuel Duty Cycle (%),Fuel Angle (deg),Accel Compensation - Fuel (%),Starting Compensation - Fuel (%),Air Temp Compensation - Fuel (%),Coolant Temp Compensation - Fuel (%),U1: ÿÿÿÿÿÿÿÿ Compensation - Fuel (%),Ignition Angle (DBTDC),Coolant Temp Compensation - Ignition (deg),   Oil P,  Fuel P,  Comp P,Oil T (F),Res T (F),   EMPTY,  Comp S,Measured AFR #1,Target AFR,Lambda/AFR STF #1 (%),PWM Duty Cycle % #1,PWM Duty Cycle % #2,PWM Duty Cycle % #3,PWM Duty Cycle % #4,Accel Base Comp (%),
0.100,1488,-9454,97.0,120.4,16.0,0,13.76,12.80,2.70,6.7,9.4,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.13,46.17,13.84,118.6,120.4,0.00,0.0,7.50,13.97,100.0,0.0,0.0,21.5,14.5,100.1,
0.113,1488,-9454,97.0,120.4,16.0,0,13.82,12.80,2.70,6.7,9.4,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.14,44.88,13.85,118.6,120.4,0.00,0.0,7.56,13.97,100.0,0.0,0.0,21.5,14.5,100.1,
0.120,1488,-9454,97.0,120.4,16.0,0,13.87,12.70,2.70,6.7,9.4,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.14,45.02,13.75,118.6,120.4,0.00,0.0,7.61,13.97,100.0,0.0,0.0,21.5,14.5,100.1,
0.130,1488,-9454,97.0,120.4,16.0,0,13.25,12.70,2.70,6.7,9.4,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.12,44.52,13.81,118.6,120.4,0.00,0.0,7.61,13.97,100.0,0.0,0.0,21.5,14.5,100.1,
0.140,1320,-3698,97.0,120.4,16.0,0,12.80,12.70,2.64,5.8,9.7,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.15,44.50,13.80,118.6,120.4,0.00,0.0,7.61,13.89,100.0,0.0,0.0,19.5,13.0,100.1,
0.150,1320,-3698,97.0,120.4,16.0,0,13.04,12.20,2.64,5.8,9.7,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.18,44.38,13.81,118.6,120.4,0.00,0.0,7.61,13.89,100.0,0.0,0.0,19.5,13.0,100.1,
0.160,1320,-3698,97.0,120.4,16.0,0,13.35,11.30,2.64,5.8,9.7,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.17,43.34,13.85,118.6,120.4,0.00,0.0,7.59,13.89,100.0,0.0,0.0,19.5,13.0,100.1,
0.170,1320,-3698,97.0,120.4,16.0,0,13.58,11.00,2.64,5.8,9.7,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.14,44.34,13.85,118.6,120.4,0.00,0.0,7.63,13.89,100.0,0.0,0.0,19.5,13.0,100.1,
0.180,0,-3698,97.0,120.4,16.0,0,13.72,10.30,2.64,5.8,9.7,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.10,44.17,13.84,118.6,120.4,0.00,0.0,7.63,13.89,100.0,0.0,0.0,5.0,0.0,100.1,
0.190,0,-3698,97.0,120.4,16.0,3,14.28,9.40,2.64,5.8,9.7,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.09,44.30,14.33,118.6,120.4,0.00,0.0,7.63,13.89,100.0,0.0,0.0,5.0,0.0,100.1,
0.200,0,-3698,97.0,120.4,16.1,11,15.03,8.40,2.64,5.8,9.7,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.13,43.63,14.00,118.6,120.4,0.00,0.0,7.63,13.89,100.0,0.0,0.0,5.0,0.0,100.1,
0.210,0,-3698,97.0,120.4,16.0,-11,15.09,7.50,2.64,5.8,9.7,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.14,42.82,14.13,118.6,120.4,0.00,0.0,7.63,13.89,100.0,0.0,0.0,5.0,0.0,100.1,
0.220,0,-3698,97.0,120.4,16.0,5,14.77,7.00,2.64,5.8,9.7,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.14,42.84,13.96,118.6,120.4,0.00,0.0,7.63,13.89,100.0,0.0,0.0,5.0,0.0,100.1,
0.230,0,-3698,97.0,120.4,16.1,3,14.35,7.30,2.64,5.8,9.7,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.17,42.82,13.85,118.6,120.4,0.00,0.0,7.64,13.89,100.0,0.0,0.0,5.0,0.0,100.1,
0.240,0,-3698,97.0,120.4,16.0,-8,14.07,7.80,2.64,5.8,9.7,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.18,42.07,13.81,118.6,120.4,0.00,0.0,7.64,13.89,100.0,0.0,0.0,5.0,0.0,100.1,
0.250,0,-3698,97.0,120.4,16.1,8,13.89,8.30,2.64,5.8,9.7,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.18,42.05,13.85,118.6,120.4,0.00,0.0,7.64,13.89,100.0,0.0,0.0,5.0,0.0,100.1,
0.260,0,-3698,97.0,120.4,16.0,-5,13.83,8.70,2.64,5.8,9.7,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.19,41.75,13.82,118.6,120.4,0.00,0.0,7.64,13.89,100.0,0.0,0.0,5.0,0.0,100.1,
0.270,0,-3698,97.0,120.4,16.1,5,13.79,9.10,2.64,5.8,9.7,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.21,41.47,13.82,118.6,120.4,0.00,0.0,7.66,13.89,100.0,0.0,0.0,5.0,0.0,100.1,
0.280,0,-3698,97.0,120.4,16.1,0,13.81,9.40,2.64,5.8,9.7,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.21,41.42,13.83,118.6,120.4,0.00,0.0,7.66,13.89,100.0,0.0,0.0,5.0,0.0,100.1,
0.290,403,0,97.0,120.4,16.0,-8,13.84,9.60,3.35,2.3,8.1,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.21,40.97,13.86,118.6,120.4,0.00,0.0,7.66,12.94,100.0,0.0,0.0,9.5,4.0,100.1,
0.300,403,0,97.0,120.4,16.0,5,13.88,9.90,3.35,2.3,8.1,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.21,40.92,13.86,118.6,120.4,0.00,0.0,7.66,12.94,100.0,0.0,0.0,9.5,4.0,100.1,
0.310,403,0,97.0,120.4,16.0,-8,13.92,10.10,3.35,2.3,8.1,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.18,40.75,13.85,118.6,120.4,0.00,0.0,7.66,12.94,100.0,0.0,0.0,9.5,4.0,100.1,
0.320,403,0,97.0,120.4,16.0,8,13.92,10.30,3.35,2.3,8.1,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.18,40.55,13.83,118.6,120.4,0.00,0.0,7.66,12.94,100.0,0.0,0.0,9.5,4.0,100.1,
0.330,403,0,97.0,120.4,16.0,0,13.88,10.50,3.35,2.3,8.1,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.17,41.57,13.82,118.6,120.4,0.00,0.0,7.51,12.94,100.0,0.0,0.0,9.5,4.0,100.1,
0.340,403,0,97.0,120.4,16.0,-8,13.88,10.60,3.35,2.3,8.1,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.13,42.57,13.85,118.6,120.4,0.00,0.0,7.44,12.94,100.0,0.0,0.0,9.5,4.0,100.1,
0.350,403,0,98.8,120.4,16.0,3,13.88,10.50,3.35,2.3,8.1,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.09,43.42,13.85,118.6,120.4,0.00,0.0,7.39,12.94,100.0,0.0,0.0,9.5,4.0,100.1,
0.360,403,0,98.8,120.4,16.0,0,13.88,10.30,3.35,2.3,8.1,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.06,44.00,13.85,118.6,120.4,0.00,0.0,7.38,12.94,100.0,0.0,0.0,9.5,4.0,100.1,
0.371,403,0,98.8,120.4,16.0,0,13.86,9.80,3.35,2.3,8.1,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.03,43.70,13.84,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.5,4.0,100.1,
0.380,403,0,98.8,120.4,16.0,0,13.87,9.10,3.35,2.3,8.1,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.00,41.07,13.83,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.5,4.0,100.1,
0.390,403,0,98.8,120.4,16.0,0,13.88,8.90,3.35,2.3,8.1,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.00,40.45,13.83,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.5,4.0,100.1,
0.400,403,0,98.8,120.4,16.0,5,13.86,9.10,3.35,2.3,8.1,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.00,40.82,13.84,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.5,4.0,100.1,
0.410,403,0,98.8,120.4,16.0,0,13.87,9.40,3.35,2.3,8.1,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.00,39.72,13.84,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.5,4.0,100.1,
0.420,403,0,98.8,120.4,16.0,0,13.88,9.70,3.35,2.3,8.1,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.00,39.92,13.84,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.5,4.0,100.1,
0.430,403,0,98.8,120.4,16.0,-5,13.86,10.00,3.35,2.3,8.1,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.03,40.22,13.83,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.5,4.0,100.1,
0.440,377,0,98.8,120.4,16.1,8,13.87,10.10,3.35,2.3,8.1,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.08,40.63,13.83,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.5,4.0,100.1,
0.450,377,-163,98.8,120.4,16.0,-3,13.88,10.30,3.23,2.0,6.9,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.14,41.27,13.83,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.0,3.5,100.1,
0.460,377,-163,98.8,120.4,16.0,0,13.88,10.50,3.23,2.0,6.9,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.17,42.50,13.84,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.0,3.5,100.1,
0.470,377,-163,98.8,120.4,16.1,3,13.86,10.60,3.23,2.0,6.9,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.17,43.32,13.84,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.0,3.5,100.1,
0.480,377,-163,98.8,120.4,16.0,-8,13.87,10.80,3.23,2.0,6.9,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.15,44.17,13.83,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.0,3.5,100.1,
0.490,377,-163,98.8,120.4,16.1,8,13.88,10.90,3.23,2.0,6.9,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.14,44.84,13.84,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.0,3.5,100.1,
0.500,377,-163,98.8,120.4,16.0,-3,13.88,11.00,3.23,2.0,6.9,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.12,44.88,13.84,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.0,3.5,100.1,
0.510,377,-163,98.8,120.4,16.0,-5,13.88,11.00,3.23,2.0,6.9,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.07,42.45,13.83,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.0,3.5,100.1,
0.520,377,-163,98.8,120.4,16.1,8,13.84,11.10,3.23,2.0,6.9,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.04,43.50,13.80,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.0,3.5,100.1,
0.530,377,-163,98.8,120.4,16.0,-11,13.80,11.10,3.23,2.0,6.9,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.02,43.88,13.80,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.0,3.5,100.1,
0.540,377,-163,98.8,120.4,16.1,11,13.67,11.20,3.23,2.0,6.9,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.00,44.84,13.78,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.0,3.5,100.1,
0.550,377,-163,98.8,120.4,16.0,-5,13.48,11.10,3.23,2.0,6.9,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.00,44.42,13.78,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.0,3.5,100.1,
0.560,377,-163,98.8,120.4,16.0,-3,13.29,11.10,3.23,2.0,6.9,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.02,44.00,13.79,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.0,3.5,100.1,
0.570,377,-163,98.8,120.4,16.1,11,13.17,11.10,3.23,2.0,6.9,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.05,43.82,13.79,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.0,3.5,100.1,
0.580,377,-163,98.8,120.4,16.0,-11,13.16,11.20,3.23,2.0,6.9,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.07,44.02,13.78,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.0,3.5,100.1,
0.590,377,-163,98.8,120.4,16.1,8,13.25,11.20,3.23,2.0,6.9,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.11,44.30,13.82,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.0,3.5,100.1,
0.600,390,84,98.8,120.4,16.0,-3,13.45,11.20,3.01,2.0,5.9,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.15,44.38,13.84,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.5,3.5,100.1,
0.610,390,84,98.8,120.4,16.0,0,13.69,11.30,3.01,2.0,5.9,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.18,44.80,13.88,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.5,3.5,100.1,
0.620,390,84,98.8,120.4,16.1,3,13.86,11.30,3.01,2.0,5.9,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.18,45.17,13.85,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.5,3.5,100.1,
0.630,390,84,98.8,120.4,16.0,-8,13.89,11.40,3.01,2.0,5.9,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.18,45.05,13.83,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.5,3.5,100.1,
0.640,390,84,98.8,120.4,16.0,3,13.87,11.50,3.01,2.0,5.9,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.14,45.02,13.82,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.5,3.5,100.1,
0.650,390,84,98.8,120.4,16.1,5,13.88,11.30,3.01,2.0,5.9,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.10,44.88,13.83,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.5,3.5,100.1,
0.660,390,84,98.8,120.4,16.0,-5,13.88,10.80,3.01,2.0,5.9,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.07,42.30,13.84,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.5,3.5,100.1,
0.670,390,84,98.8,120.4,16.1,5,13.86,10.00,3.01,2.0,5.9,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.03,43.09,13.82,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.5,3.5,100.1,
0.680,390,84,98.8,120.4,16.1,0,13.87,9.30,3.01,2.0,5.9,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.00,41.59,13.84,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.5,3.5,100.1,
0.690,390,84,98.8,120.4,16.0,-8,13.86,9.10,3.01,2.0,5.9,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.00,41.57,13.84,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.5,3.5,100.1,
0.700,390,84,98.8,120.4,16.1,8,13.87,9.50,3.01,2.0,5.9,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.00,41.75,13.84,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.5,3.5,100.1,
0.710,390,84,98.8,120.4,16.0,-11,13.88,9.80,3.01,2.0,5.9,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.00,41.17,13.84,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.5,3.5,100.1,
0.720,490,817,98.8,120.4,16.0,6,13.86,10.10,3.28,2.7,5.4,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.05,41.09,13.84,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,10.5,4.5,100.1,
0.730,490,817,98.8,120.4,16.0,2,13.87,10.30,3.28,2.7,5.4,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.09,41.63,13.82,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,10.5,4.5,100.1,
0.740,490,817,98.8,120.4,16.0,-2,13.88,10.50,3.28,2.7,5.4,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.10,42.17,13.84,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,10.5,4.5,100.1,
0.750,490,817,98.8,120.4,16.0,2,13.88,10.60,3.28,2.7,5.4,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.10,42.57,13.83,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,10.5,4.5,100.1,
0.760,490,817,98.8,120.4,16.0,-5,13.92,10.70,3.28,2.7,5.4,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.10,41.42,13.86,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,10.5,4.5,100.1,
0.770,490,817,98.8,120.4,16.0,5,13.78,10.90,3.28,2.7,5.4,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.05,41.38,13.75,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,10.5,4.5,100.1,
0.780,490,817,98.8,120.4,16.0,0,13.54,11.00,3.28,2.7,5.4,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.03,43.65,13.78,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,10.5,4.5,100.1,
0.790,490,817,98.8,120.4,16.0,-2,13.26,11.10,3.28,2.7,5.4,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.02,44.05,13.78,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,10.5,4.5,100.1,
0.800,490,817,98.8,120.4,16.1,5,13.09,11.10,3.28,2.7,5.4,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.04,44.17,13.77,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,10.5,4.5,100.1,
0.810,490,817,98.8,120.4,16.0,-8,13.04,11.20,3.28,2.7,5.4,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.06,44.07,13.79,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,10.5,4.5,100.1,
0.820,490,817,98.8,120.4,16.1,8,13.12,11.30,3.28,2.7,5.4,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.10,44.02,13.79,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,10.5,4.5,100.1,
0.830,545,499,98.8,120.4,16.0,-3,13.29,11.30,2.97,2.7,5.1,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.14,44.45,13.82,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,11.0,5.0,100.1,
0.840,545,499,98.8,120.4,16.0,-5,13.55,11.30,2.97,2.7,5.1,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.18,44.77,13.86,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,11.0,5.0,100.1,
0.850,545,499,98.8,120.4,16.1,8,13.79,11.40,2.97,2.7,5.1,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.18,45.13,13.88,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,11.0,5.0,100.1,
0.860,545,499,98.8,120.4,16.0,-8,13.87,11.50,2.97,2.7,5.1,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.18,45.22,13.82,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,11.0,5.0,100.1,
0.870,545,499,98.8,120.4,16.0,3,13.86,11.50,2.97,2.7,5.1,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.14,45.20,13.83,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,11.0,5.0,100.1,
0.880,545,499,98.8,120.4,16.0,2,13.87,11.40,2.97,2.7,5.1,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.13,45.02,13.83,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,11.0,5.0,100.1,
0.890,545,499,98.8,120.4,16.0,-2,13.88,11.00,2.97,2.7,5.1,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.08,43.15,13.84,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,11.0,5.0,100.1,
0.900,0,499,98.8,120.4,16.0,2,13.86,10.10,2.97,2.7,5.1,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.03,43.77,13.83,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,5.0,0.0,100.1,
0.910,0,499,98.8,120.4,16.0,-8,13.87,9.20,2.97,2.7,5.1,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.00,41.57,13.85,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,5.0,0.0,100.1,
0.920,0,499,98.8,120.4,16.0,3,13.88,8.50,2.97,2.7,5.1,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.00,41.92,13.85,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,5.0,0.0,100.1,
0.930,0,499,98.8,120.4,16.0,0,13.88,8.40,2.97,2.7,5.1,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.00,41.55,13.82,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,5.0,0.0,100.1,
0.940,0,499,98.8,120.4,16.0,3,13.86,8.80,2.97,2.7,5.1,100.0,128.2,100.0,100.0,100.0,1.0,0.0,0.00,41.27,13.83,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,5.0,0.0,100.1,
0.950,522,0,98.8,120.4,16.1,5,13.87,9.30,3.47,3.0,4.8,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.00,40.92,13.84,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,11.0,5.0,100.1,
0.960,522,0,98.8,120.4,16.0,-8,13.88,9.60,3.47,3.0,4.8,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.05,37.47,13.84,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,11.0,5.0,100.1,
0.970,522,0,98.8,120.4,16.0,5,13.84,10.00,3.47,3.0,4.8,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.06,39.75,13.66,118.6,120.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,11.0,5.0,100.1,
0.980,1767,10000,98.8,120.4,16.0,-2,13.09,10.30,3.21,9.5,6.8,100.0,127.7,100.0,100.0,100.0,1.0,0.0,0.07,38.00,13.83,118.6,120.4,0.00,0.0,7.36,13.97,100.0,0.0,0.0,22.0,17.5,100.1,
