Time (sec),RPM,RPM Rate (RPM/sec),Air Temp (F),Coolant Temp (F),TPS (%),TPS Rate (%/sec),MAP (psi),Battery Volt (V),Fuel Open Time (ms),Fuel Duty Cycle (%),Fuel Angle (deg),Accel Compensation - Fuel (%),Starting Compensation - Fuel (%),Air Temp Compensation - Fuel (%),Coolant Temp Compensation - Fuel (%),U1: ÿÿÿÿÿÿÿÿ Compensation - Fuel (%),Ignition Angle (DBTDC),Coolant Temp Compensation - Ignition (deg),   Oil P,  Fuel P,  Comp P,Oil T (F),Res T (F),   EMPTY,  Comp S,Measured AFR #1,Target AFR,Lambda/AFR STF #1 (%),PWM Duty Cycle % #1,PWM Duty Cycle % #2,PWM Duty Cycle % #3,PWM Duty Cycle % #4,Accel Base Comp (%),
0.310,0,0,106.0,158.2,17.2,-5,13.88,10.30,2.73,5.5,9.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.21,39.22,13.80,151.0,161.8,0.00,0.0,7.36,13.61,100.0,0.5,0.0,68.5,0.0,100.0,
0.320,0,0,106.0,158.2,17.2,5,13.92,10.50,2.73,5.5,9.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.21,38.82,13.83,151.0,161.8,0.00,0.0,7.36,13.61,100.0,0.5,0.0,68.5,0.0,100.0,
0.330,0,0,106.0,158.2,17.2,0,13.94,10.80,2.73,5.5,9.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.21,38.82,13.82,151.0,161.8,0.00,0.0,7.36,13.61,100.0,0.5,0.0,68.5,0.0,100.0,
0.340,0,0,106.0,158.2,17.2,0,13.97,11.00,2.73,5.5,9.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.24,38.77,13.83,151.0,161.8,0.00,0.0,7.36,13.61,100.0,0.5,0.0,68.5,0.0,100.0,
0.350,0,0,106.0,158.2,17.2,0,13.93,11.10,2.73,5.5,9.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.25,38.52,13.80,151.0,161.8,0.00,0.0,7.36,13.61,100.0,0.5,0.0,68.5,0.0,100.0,
0.360,0,0,106.0,158.2,17.2,0,13.91,11.20,2.73,5.5,9.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.21,38.45,13.81,151.0,161.8,0.00,0.0,7.36,13.61,100.0,0.5,0.0,68.5,0.0,100.0,
0.370,0,0,106.0,158.2,17.2,0,13.92,11.30,2.73,5.5,9.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.20,38.40,13.81,151.0,161.8,0.00,0.0,7.36,13.61,100.0,0.5,0.0,68.5,0.0,100.0,
0.380,0,0,106.0,158.2,17.3,3,13.90,11.10,2.73,5.5,9.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.17,38.20,13.79,151.0,161.8,0.00,0.0,7.36,13.61,100.0,0.5,0.0,68.5,0.0,100.0,
0.390,0,0,106.0,158.2,17.2,-3,13.89,10.70,2.73,5.5,9.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.15,38.09,13.82,151.0,161.8,0.00,0.0,7.36,13.61,100.0,0.5,0.0,68.5,0.0,100.0,
0.400,0,0,106.0,158.2,17.2,0,13.91,10.30,2.73,5.5,9.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.14,38.00,13.80,151.0,161.8,0.00,0.0,7.36,13.61,100.0,0.5,0.0,68.5,0.0,100.0,
0.410,0,0,106.0,158.2,17.2,-2,13.90,10.10,2.73,5.5,9.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.13,37.90,13.79,151.0,161.8,0.00,0.0,7.36,13.61,100.0,0.5,0.0,68.5,0.0,100.0,
0.420,0,0,106.0,158.2,17.2,0,13.89,10.30,2.73,5.5,9.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.11,37.75,13.80,151.0,161.8,0.00,0.0,7.36,13.61,100.0,0.5,0.0,68.5,0.0,100.0,
0.430,0,0,106.0,158.2,17.2,2,13.91,10.60,2.73,5.5,9.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.19,37.67,13.79,151.0,161.8,0.00,0.0,7.36,13.61,100.0,0.5,0.0,68.5,0.0,100.0,
0.440,0,0,106.0,158.2,17.2,-5,13.90,10.80,2.73,5.5,9.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.25,37.57,13.79,151.0,161.8,0.00,0.0,7.36,13.61,100.0,0.5,0.0,68.5,0.0,100.0,
0.450,0,0,106.0,158.2,17.3,8,13.89,11.00,2.73,5.5,9.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.28,37.47,13.81,151.0,161.8,0.00,0.0,7.36,13.61,100.0,0.5,0.0,68.5,0.0,100.0,
0.460,255,0,106.0,158.2,17.2,-3,13.91,11.10,2.89,1.2,8.0,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.29,37.34,13.80,151.0,161.8,0.00,0.0,7.36,12.94,100.0,4.5,0.0,65.0,2.5,100.0,
0.470,255,0,106.0,158.2,17.2,0,13.92,11.20,2.89,1.2,8.0,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.29,37.27,13.80,151.0,161.8,0.00,0.0,7.36,12.94,100.0,4.5,0.0,65.0,2.5,100.0,
0.480,255,0,106.0,158.2,17.3,3,13.90,11.40,2.89,1.2,8.0,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.28,37.25,13.82,151.0,161.8,0.00,0.0,7.36,12.94,100.0,4.5,0.0,65.0,2.5,100.0,
0.490,255,0,106.0,158.2,17.2,-5,13.91,11.50,2.89,1.2,8.0,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.25,39.42,13.79,151.0,161.8,0.00,0.0,7.36,12.94,100.0,4.5,0.0,65.0,2.5,100.0,
0.500,255,0,106.0,158.2,17.2,2,13.92,11.60,2.89,1.2,8.0,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.22,42.52,13.81,151.0,161.8,0.00,0.0,7.36,12.94,100.0,4.5,0.0,65.0,2.5,100.0,
0.510,255,0,106.0,158.2,17.3,3,13.90,11.60,2.89,1.2,8.0,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.19,43.90,13.80,151.0,161.8,0.00,0.0,7.36,12.94,100.0,4.5,0.0,65.0,2.5,100.0,
0.520,255,0,106.0,158.2,17.2,-8,13.91,11.60,2.89,1.2,8.0,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.15,43.13,13.81,151.0,161.8,0.00,0.0,7.36,12.94,100.0,4.5,0.0,65.0,2.5,100.0,
0.530,255,0,106.0,158.2,17.2,5,13.86,11.70,2.89,1.2,8.0,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.14,44.15,13.77,151.0,161.8,0.00,0.0,7.36,12.94,100.0,4.5,0.0,65.0,2.5,100.0,
0.540,255,0,106.0,158.2,17.2,0,13.81,11.80,2.89,1.2,8.0,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.14,45.13,13.79,151.0,161.8,0.00,0.0,7.36,12.94,100.0,4.5,0.0,65.0,2.5,100.0,
0.550,255,0,106.0,158.2,17.2,0,13.63,11.80,2.89,1.2,8.0,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.14,45.09,13.77,151.0,161.8,0.00,0.0,7.36,12.94,100.0,4.5,0.0,65.0,2.5,100.0,
0.560,255,0,106.0,158.2,17.2,0,13.41,11.80,2.89,1.2,8.0,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.17,44.57,13.75,151.0,161.8,0.00,0.0,7.36,12.94,100.0,4.5,0.0,65.0,2.5,100.0,
0.570,255,0,106.0,158.2,17.2,0,13.23,11.80,2.89,1.2,8.0,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.18,44.22,13.75,151.0,161.8,0.00,0.0,7.36,12.94,100.0,4.5,0.0,65.0,2.5,100.0,
0.580,255,0,106.0,158.2,17.2,0,13.19,11.80,2.89,1.2,8.0,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.24,44.20,13.77,151.0,161.8,0.00,0.0,7.36,12.94,100.0,4.5,0.0,65.0,2.5,100.0,
0.590,255,0,106.0,158.2,17.2,0,13.25,11.80,2.89,1.2,8.0,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.25,44.65,13.77,151.0,161.8,0.00,0.0,7.36,12.94,100.0,4.5,0.0,65.0,2.5,100.0,
0.600,427,1226,106.0,158.2,17.2,0,13.45,11.80,2.71,1.9,6.9,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.26,44.82,13.80,151.0,161.8,0.00,0.0,7.36,12.94,100.0,7.0,0.0,63.0,4.0,100.0,
0.610,427,1226,106.0,158.2,17.2,-2,13.69,11.80,2.71,1.9,6.9,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.27,45.09,13.86,151.0,161.8,0.00,0.0,7.36,12.94,100.0,7.0,0.0,63.0,4.0,100.0,
0.620,427,1226,106.0,158.2,17.2,2,13.91,11.90,2.71,1.9,6.9,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.27,45.34,13.83,151.0,161.8,0.00,0.0,7.36,12.94,100.0,7.0,0.0,63.0,4.0,100.0,
0.630,427,1226,106.0,158.2,17.3,3,13.92,11.90,2.71,1.9,6.9,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.25,45.34,13.80,151.0,161.8,0.00,0.0,7.36,12.94,100.0,7.0,0.0,63.0,4.0,100.0,
0.640,427,1226,106.0,158.2,17.2,-3,13.88,12.00,2.71,1.9,6.9,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.23,45.40,13.80,151.0,161.8,0.00,0.0,7.36,12.94,100.0,7.0,0.0,63.0,4.0,100.0,
0.650,427,1226,106.0,158.2,17.2,0,13.90,11.80,2.71,1.9,6.9,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.19,43.30,13.81,151.0,161.8,0.00,0.0,7.36,12.94,100.0,7.0,0.0,63.0,4.0,100.0,
0.660,427,1226,106.0,158.2,17.3,3,13.91,11.30,2.71,1.9,6.9,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.14,44.15,13.79,151.0,161.8,0.00,0.0,7.36,12.94,100.0,7.0,0.0,63.0,4.0,100.0,
0.670,427,1226,106.0,158.2,17.2,-5,13.90,10.60,2.71,1.9,6.9,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.11,44.00,13.81,151.0,161.8,0.00,0.0,7.36,12.94,100.0,7.0,0.0,63.0,4.0,100.0,
0.680,427,1226,106.0,158.2,17.2,2,13.91,10.30,2.71,1.9,6.9,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.10,43.97,13.80,151.0,161.8,0.00,0.0,7.36,12.94,100.0,7.0,0.0,63.0,4.0,100.0,
0.690,427,1226,106.0,158.2,17.3,3,13.90,10.40,2.71,1.9,6.9,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.12,43.84,13.80,151.0,161.8,0.00,0.0,7.36,12.94,100.0,7.0,0.0,63.0,4.0,100.0,
0.700,427,1226,106.0,158.2,17.2,-3,13.91,10.60,2.71,1.9,6.9,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.23,43.88,13.79,151.0,161.8,0.00,0.0,7.36,12.94,100.0,7.0,0.0,63.0,4.0,100.0,
0.710,539,1007,106.0,158.2,17.3,3,13.90,10.90,2.94,2.6,6.2,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.30,44.22,13.81,151.0,161.8,0.00,0.0,7.36,12.94,100.0,9.0,0.0,61.5,5.0,100.0,
0.720,539,1007,106.0,158.2,17.3,0,13.91,11.00,2.94,2.6,6.2,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.34,44.47,13.80,151.0,161.8,0.00,0.0,7.36,12.94,100.0,9.0,0.0,61.5,5.0,100.0,
0.730,539,1007,106.0,158.2,17.2,-3,13.92,11.20,2.94,2.6,6.2,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.31,44.59,13.79,151.0,161.8,0.00,0.0,7.36,12.94,100.0,9.0,0.0,61.5,5.0,100.0,
0.740,539,1007,106.0,158.2,17.2,0,13.90,11.30,2.94,2.6,6.2,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.25,43.59,13.80,151.0,161.8,0.00,0.0,7.36,12.94,100.0,9.0,0.0,61.5,5.0,100.0,
0.750,539,1007,106.0,158.2,17.3,3,13.95,11.40,2.94,2.6,6.2,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.20,44.20,13.80,151.0,161.8,0.00,0.0,7.36,12.94,100.0,9.0,0.0,61.5,5.0,100.0,
0.760,539,1007,106.0,158.2,17.2,-3,13.77,11.50,2.94,2.6,6.2,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.18,43.88,13.75,151.0,161.8,0.00,0.0,7.36,12.94,100.0,9.0,0.0,61.5,5.0,100.0,
0.770,539,1007,106.0,158.2,17.3,3,13.48,11.60,2.94,2.6,6.2,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.18,44.84,13.77,151.0,161.8,0.00,0.0,7.36,12.94,100.0,9.0,0.0,61.5,5.0,100.0,
0.780,539,1007,106.0,158.2,17.2,-3,13.21,11.60,2.94,2.6,6.2,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.19,44.42,13.74,151.0,161.8,0.00,0.0,7.36,12.94,100.0,9.0,0.0,61.5,5.0,100.0,
0.790,539,1007,106.0,158.2,17.2,-2,13.09,11.70,2.94,2.6,6.2,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.23,43.88,13.75,151.0,161.8,0.00,0.0,7.36,12.94,100.0,9.0,0.0,61.5,5.0,100.0,
0.800,539,1007,106.0,158.2,17.3,5,13.11,11.80,2.94,2.6,6.2,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.25,44.07,13.77,151.0,161.8,0.00,0.0,7.36,12.94,100.0,9.0,0.0,61.5,5.0,100.0,
0.810,592,523,106.0,158.2,17.3,0,13.28,11.80,2.69,2.7,5.8,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.26,44.57,13.79,151.0,161.8,0.00,0.0,7.36,12.94,100.0,10.0,0.0,60.5,5.5,100.0,
0.820,592,523,106.0,158.2,17.2,-3,13.56,11.90,2.69,2.7,5.8,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.28,45.15,13.83,151.0,161.8,0.00,0.0,7.36,12.94,100.0,10.0,0.0,60.5,5.5,100.0,
0.830,592,523,106.0,158.2,17.3,3,13.84,11.90,2.69,2.7,5.8,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.28,45.59,13.85,151.0,161.8,0.00,0.0,7.36,12.94,100.0,10.0,0.0,60.5,5.5,100.0,
0.840,592,523,106.0,158.2,17.3,0,13.90,12.00,2.69,2.7,5.8,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.25,45.42,13.79,151.0,161.8,0.00,0.0,7.36,12.94,100.0,10.0,0.0,60.5,5.5,100.0,
0.850,592,523,106.0,158.2,17.2,-3,13.89,12.00,2.69,2.7,5.8,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.23,45.27,13.78,151.0,161.8,0.00,0.0,7.36,12.94,100.0,10.0,0.0,60.5,5.5,100.0,
0.860,592,523,106.0,158.2,17.2,0,13.91,11.90,2.69,2.7,5.8,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.20,45.32,13.80,151.0,161.8,0.00,0.0,7.36,12.94,100.0,10.0,0.0,60.5,5.5,100.0,
0.870,0,523,106.0,158.2,17.3,3,13.92,11.40,2.69,2.7,5.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.18,42.38,13.79,149.2,161.8,0.00,0.0,7.36,12.94,100.0,0.5,0.0,68.5,0.0,100.0,
0.880,0,523,106.0,158.2,17.2,-3,13.90,10.70,2.69,2.7,5.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.14,43.63,13.78,151.0,161.8,0.00,0.0,7.36,12.94,100.0,0.5,0.0,68.5,0.0,100.0,
0.890,0,523,106.0,158.2,17.2,0,13.91,10.20,2.69,2.7,5.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.10,42.34,13.79,151.0,161.8,0.00,0.0,7.36,12.94,100.0,0.5,0.0,68.5,0.0,100.0,
0.900,0,523,106.0,158.2,17.3,3,13.92,10.30,2.69,2.7,5.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.11,42.17,13.79,151.0,161.8,0.00,0.0,7.36,12.94,100.0,0.5,0.0,68.5,0.0,100.0,
0.910,601,0,106.0,158.2,17.2,-5,13.90,10.60,2.99,3.0,5.6,100.0,116.2,100.0,100.0,100.0,8.5,0.0,0.28,41.47,13.79,149.2,161.8,0.00,0.0,7.36,12.94,100.0,10.0,0.0,60.5,6.0,100.0,
0.920,601,0,106.0,158.2,17.3,5,13.89,10.80,2.99,3.0,5.6,100.0,116.2,100.0,100.0,100.0,8.5,0.0,0.39,41.50,13.80,151.0,161.8,0.00,0.0,7.36,12.94,100.0,10.0,0.0,60.5,6.0,100.0,
0.930,601,0,106.0,158.2,17.2,-3,13.93,11.00,2.99,3.0,5.6,100.0,116.2,100.0,100.0,100.0,8.5,0.0,0.37,38.77,13.83,151.0,161.8,0.00,0.0,7.36,12.94,100.0,10.0,0.0,60.5,6.0,100.0,
0.940,601,0,106.0,158.2,17.2,0,13.93,11.20,2.99,3.0,5.6,100.0,116.2,100.0,100.0,100.0,8.5,0.0,0.32,39.50,13.75,151.0,161.8,0.00,0.0,7.36,12.94,100.0,10.0,0.0,60.5,6.0,100.0,
0.950,601,0,106.0,158.2,17.3,3,13.26,11.30,2.99,3.0,5.6,100.0,116.2,100.0,100.0,100.0,8.5,0.0,0.32,40.95,13.77,151.0,161.8,0.00,0.0,7.36,12.94,100.0,10.0,0.0,60.5,6.0,100.0,
0.960,1300,10000,106.0,158.2,17.3,0,12.84,11.50,2.71,5.9,6.7,100.0,116.2,100.0,100.0,100.0,18.5,0.0,0.39,42.67,13.74,151.0,161.8,0.00,0.0,7.36,13.85,100.0,21.0,0.0,51.0,13.0,100.0,
0.970,1300,10000,106.0,158.2,17.2,-3,13.10,11.60,2.71,5.9,6.7,100.0,116.2,100.0,100.0,100.0,18.5,0.0,0.41,44.52,13.81,151.0,161.8,0.00,0.0,7.36,13.85,100.0,21.0,0.0,51.0,13.0,100.0,
0.980,1300,10000,106.0,158.2,17.2,0,13.43,11.60,2.71,5.9,6.7,100.0,116.2,100.0,100.0,100.0,18.5,0.0,0.34,42.84,13.82,151.0,161.8,0.00,0.0,7.36,13.85,100.0,21.0,0.0,51.0,13.0,100.0,
0.990,0,10000,106.0,158.2,17.3,3,13.66,11.60,2.71,5.9,6.7,100.0,116.9,100.0,100.0,100.0,18.5,0.0,0.25,44.65,13.83,151.0,161.8,0.00,0.0,7.36,13.85,100.0,0.5,0.0,68.5,0.0,100.0,
