Time (sec),RPM,RPM Rate (RPM/sec),Air Temp (F),Coolant Temp (F),TPS (%),TPS Rate (%/sec),MAP (psi),Battery Volt (V),Fuel Open Time (ms),Fuel Duty Cycle (%),Fuel Angle (deg),Accel Compensation - Fuel (%),Starting Compensation - Fuel (%),Air Temp Compensation - Fuel (%),Coolant Temp Compensation - Fuel (%),U1: ÿÿÿÿÿÿÿÿ Compensation - Fuel (%),Ignition Angle (DBTDC),Coolant Temp Compensation - Ignition (deg),   Oil P,  Fuel P,  Comp P,Oil T (F),Res T (F),   EMPTY,  Comp S,Measured AFR #1,Target AFR,Lambda/AFR STF #1 (%),PWM Duty Cycle % #1,PWM Duty Cycle % #2,PWM Duty Cycle % #3,PWM Duty Cycle % #4,Accel Base Comp (%),
0.170,0,-4232,91.6,89.8,15.6,0,13.86,12.70,2.83,5.9,7.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.00,36.82,13.92,88.0,88.0,0.00,0.0,7.36,13.73,100.0,0.0,0.0,0.0,0.0,100.2,
0.180,0,-4232,91.6,89.8,15.6,0,13.87,12.70,2.83,5.9,7.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.00,36.67,13.93,88.0,88.0,0.00,0.0,7.36,13.73,100.0,0.0,0.0,0.0,0.0,100.2,
0.190,0,-4232,91.6,89.8,15.6,0,13.88,12.70,2.83,5.9,7.2,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.00,36.59,13.92,88.0,88.0,0.00,0.0,7.36,13.73,100.0,0.0,0.0,0.0,0.0,100.2,
0.204,480,-4232,91.6,89.8,15.6,0,13.86,12.60,2.83,5.9,7.2,100.0,136.7,100.0,100.0,100.0,1.0,0.0,0.02,36.45,13.93,88.0,88.0,0.00,0.0,7.36,13.73,100.0,0.0,0.0,6.0,4.5,100.2,
0.210,480,0,91.6,89.8,15.6,0,13.87,12.60,2.91,2.3,6.4,100.0,136.7,100.0,100.0,100.0,1.0,0.0,0.03,37.42,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,6.0,4.5,100.2,
0.220,480,0,91.6,89.8,15.6,0,13.86,12.60,2.91,2.3,6.4,100.0,136.7,100.0,100.0,100.0,1.0,0.0,0.06,42.30,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,6.0,4.5,100.2,
0.230,480,0,91.6,89.8,15.5,-2,13.85,12.60,2.91,2.3,6.4,100.0,136.7,100.0,100.0,100.0,1.0,0.0,0.06,45.34,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,6.0,4.5,100.2,
0.240,480,0,91.6,89.8,15.5,0,13.85,12.60,2.91,2.3,6.4,100.0,136.7,100.0,100.0,100.0,1.0,0.0,0.09,46.09,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,6.0,4.5,100.2,
0.250,480,0,91.6,89.8,15.6,2,13.87,12.60,2.91,2.3,6.4,100.0,136.7,100.0,100.0,100.0,1.0,0.0,0.10,45.59,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,6.0,4.5,100.2,
0.260,480,0,91.6,89.8,15.6,0,13.88,12.60,2.91,2.3,6.4,100.0,136.7,100.0,100.0,100.0,1.0,0.0,0.10,45.22,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,6.0,4.5,100.2,
0.270,480,0,91.6,89.8,15.6,0,13.88,12.60,2.91,2.3,6.4,100.0,136.7,100.0,100.0,100.0,1.0,0.0,0.10,45.47,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,6.0,4.5,100.2,
0.280,480,0,91.6,89.8,15.6,0,13.88,12.60,2.91,2.3,6.4,100.0,136.7,100.0,100.0,100.0,1.0,0.0,0.10,45.75,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,6.0,4.5,100.2,
0.290,480,0,91.6,89.8,15.6,0,13.88,12.60,2.91,2.3,6.4,100.0,136.7,100.0,100.0,100.0,1.0,0.0,0.10,45.70,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,6.0,4.5,100.2,
0.300,480,0,91.6,89.8,15.6,0,13.88,12.60,2.91,2.3,6.4,100.0,136.7,100.0,100.0,100.0,1.0,0.0,0.10,45.59,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,6.0,4.5,100.2,
0.310,480,0,91.6,89.8,15.5,-2,13.88,12.60,2.91,2.3,6.4,100.0,136.7,100.0,100.0,100.0,1.0,0.0,0.10,45.59,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,6.0,4.5,100.2,
0.320,480,0,91.6,89.8,15.5,0,13.86,12.60,2.91,2.3,6.4,100.0,136.7,100.0,100.0,100.0,1.0,0.0,0.10,45.59,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,6.0,4.5,100.2,
0.330,480,0,91.6,89.8,15.6,2,13.87,12.60,2.91,2.3,6.4,100.0,136.7,100.0,100.0,100.0,1.0,0.0,0.10,45.52,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,6.0,4.5,100.2,
0.340,480,0,91.6,89.8,15.5,-2,13.86,12.60,2.91,2.3,6.4,100.0,136.7,100.0,100.0,100.0,1.0,0.0,0.10,45.57,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,6.0,4.5,100.2,
0.350,480,0,91.6,89.8,15.6,2,13.85,12.60,2.91,2.3,6.4,100.0,136.7,100.0,100.0,100.0,1.0,0.0,0.10,45.42,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,6.0,4.5,100.2,
0.360,0,0,91.6,89.8,15.6,0,13.85,12.60,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.10,45.50,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.370,0,0,91.6,89.8,15.6,0,13.85,12.70,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.10,45.47,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.380,0,0,91.6,89.8,15.6,0,13.87,12.70,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.10,43.65,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.390,0,0,91.6,89.8,15.6,0,13.88,12.70,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.10,40.65,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.400,0,0,91.6,89.8,15.5,-2,13.88,12.70,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.10,41.34,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.410,0,0,91.6,89.8,15.5,0,13.88,12.70,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.10,40.84,13.91,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.420,0,0,91.6,89.8,15.6,2,13.86,12.70,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.09,40.45,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.430,0,0,91.6,89.8,15.5,-2,13.85,12.70,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.09,40.50,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.440,0,0,91.6,89.8,15.6,2,13.85,12.70,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.10,40.32,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.450,0,0,91.6,89.8,15.6,0,13.85,12.70,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.10,40.13,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.460,0,0,91.6,89.8,15.6,0,13.85,12.70,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.09,39.88,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.470,0,0,91.6,89.8,15.6,0,13.85,12.70,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.09,39.77,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.480,0,0,91.6,89.8,15.6,0,13.85,12.70,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.09,39.59,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.490,0,0,91.6,89.8,15.6,0,13.87,12.70,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.08,39.47,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.500,0,0,91.6,89.8,15.6,0,13.88,12.70,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.07,39.27,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.510,0,0,91.6,89.8,15.6,0,13.88,12.70,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.06,39.15,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.520,0,0,91.6,89.8,15.5,-2,13.88,12.70,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.06,39.00,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.530,0,0,91.6,89.8,15.5,0,13.86,12.70,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.06,38.84,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.540,0,0,91.6,89.8,15.5,0,13.87,12.70,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.06,38.70,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.550,0,0,91.6,89.8,15.5,0,13.88,12.70,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.06,38.57,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.560,0,0,91.6,89.8,15.6,2,13.86,12.70,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.06,38.42,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.570,0,0,91.6,89.8,15.6,0,13.85,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.06,38.32,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.580,0,0,91.6,89.8,15.6,0,13.85,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.06,38.17,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.590,0,0,91.6,89.8,15.5,-2,13.87,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.06,38.09,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.600,0,0,91.6,89.8,15.6,2,13.88,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.06,37.97,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.610,0,0,91.6,89.8,15.5,-2,13.86,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.06,37.84,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.620,0,0,91.6,89.8,15.5,0,13.85,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.06,37.72,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.630,0,0,91.6,89.8,15.6,2,13.85,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.06,37.59,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.640,0,0,91.6,89.8,15.6,0,13.87,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.06,37.47,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.650,0,0,91.6,89.8,15.6,0,13.88,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.06,37.38,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.660,0,0,91.6,89.8,15.5,-2,13.88,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.05,37.25,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.670,0,0,91.6,89.8,15.5,0,13.86,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.06,37.15,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.680,0,0,91.6,89.8,15.6,2,13.87,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.06,37.07,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.690,0,0,91.6,89.8,15.5,-2,13.88,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.06,36.95,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.700,0,0,91.6,89.8,15.5,0,13.88,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.06,36.88,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.710,0,0,91.6,89.8,15.5,0,13.86,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.06,36.75,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.720,0,0,91.6,89.8,15.5,0,13.87,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.06,36.63,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.730,0,0,91.6,89.8,15.6,2,13.88,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.05,36.55,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.740,0,0,91.6,89.8,15.5,-2,13.88,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.05,36.45,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.750,0,0,91.6,89.8,15.6,2,13.88,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.05,36.34,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.760,0,0,91.6,89.8,15.6,0,13.88,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.06,36.25,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.770,0,0,91.6,89.8,15.6,0,13.86,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.06,36.17,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.780,0,0,91.6,89.8,15.6,0,13.87,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.06,36.05,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.790,0,0,91.6,89.8,15.5,-2,13.86,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.05,35.97,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.800,0,0,91.6,89.8,15.5,0,13.85,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.06,35.90,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.810,0,0,91.6,89.8,15.6,2,13.87,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.05,35.80,13.91,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.820,0,0,91.6,89.8,15.5,-2,13.86,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.06,35.75,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.830,0,0,91.6,89.8,15.6,2,13.87,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.05,35.63,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.840,0,0,91.6,89.8,15.6,0,13.86,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.05,35.47,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.850,0,0,91.6,89.8,15.6,0,13.87,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.04,35.42,13.91,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.860,0,0,91.6,89.8,15.6,0,13.86,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.06,35.34,13.91,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.870,0,0,91.6,89.8,15.5,-2,13.87,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.05,35.27,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.880,0,0,91.6,89.8,15.5,0,13.88,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.05,35.20,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.890,0,0,91.6,89.8,15.5,0,13.86,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.04,35.09,13.91,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.900,0,0,91.6,89.8,15.6,2,13.85,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.03,35.02,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.910,0,0,91.6,89.8,15.6,0,13.85,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.04,35.00,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.920,0,0,91.6,89.8,15.5,-2,13.85,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.04,34.90,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.930,0,0,91.6,89.8,15.6,2,13.87,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.03,34.77,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.940,0,0,91.6,89.8,15.6,0,13.86,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.04,34.72,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.950,0,0,91.6,89.8,15.5,-2,13.87,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.02,34.63,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.960,0,0,91.6,89.8,15.6,2,13.88,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.03,34.55,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.970,0,0,91.6,89.8,15.6,0,13.88,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.03,34.47,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.981,0,0,91.6,89.8,15.5,-2,13.88,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.02,34.40,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
0.990,0,0,91.6,89.8,15.6,2,13.88,12.80,2.91,2.3,6.4,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.02,34.30,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.2,
