Time (sec),RPM,RPM Rate (RPM/sec),Air Temp (F),Coolant Temp (F),TPS (%),TPS Rate (%/sec),MAP (psi),Battery Volt (V),Fuel Open Time (ms),Fuel Duty Cycle (%),Fuel Angle (deg),Accel Compensation - Fuel (%),Starting Compensation - Fuel (%),Air Temp Compensation - Fuel (%),Coolant Temp Compensation - Fuel (%),U1: ÿÿÿÿÿÿÿÿ Compensation - Fuel (%),Ignition Angle (DBTDC),Coolant Temp Compensation - Ignition (deg),   Oil P,  Fuel P,  Comp P,Oil T (F),Res T (F),   EMPTY,  Comp S,Measured AFR #1,Target AFR,Lambda/AFR STF #1 (%),PWM Duty Cycle % #1,PWM Duty Cycle % #2,PWM Duty Cycle % #3,PWM Duty Cycle % #4,Accel Base Comp (%),
0.370,255,0,116.8,165.4,15.2,0,13.65,11.80,2.72,1.2,4.8,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.21,37.22,13.88,140.2,163.6,0.00,0.0,7.36,12.94,100.0,22.0,0.0,70.0,2.5,100.0,
0.380,255,0,116.8,165.4,15.2,0,13.86,11.80,2.72,1.2,4.8,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.21,37.30,13.85,142.0,163.6,0.00,0.0,7.36,12.94,100.0,22.0,0.0,70.0,2.5,100.0,
0.390,255,0,116.8,165.4,15.2,0,13.87,11.90,2.72,1.2,4.8,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.21,40.47,13.80,142.0,163.6,0.00,0.0,7.36,12.94,100.0,22.0,0.0,70.0,2.5,100.0,
0.404,255,0,116.8,165.4,15.2,0,13.88,11.90,2.72,1.2,4.8,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.18,43.59,13.80,142.0,163.6,0.00,0.0,7.36,12.94,100.0,22.0,0.0,70.0,2.5,100.0,
0.411,255,0,116.8,165.4,15.2,0,13.88,11.60,2.72,1.2,4.8,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.17,44.07,13.84,142.0,163.6,0.00,0.0,7.36,12.94,100.0,22.0,0.0,70.0,2.5,100.0,
0.420,0,0,116.8,165.4,15.2,0,13.88,11.00,2.72,1.2,4.8,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.13,44.20,13.82,140.2,163.6,0.00,0.0,7.36,12.94,100.0,19.0,0.0,72.5,0.0,100.0,
0.430,0,0,116.8,165.4,15.2,2,13.88,10.30,2.72,1.2,4.8,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.10,42.84,13.83,142.0,163.6,0.00,0.0,7.36,12.94,100.0,19.0,0.0,72.5,0.0,100.0,
0.440,0,0,116.8,165.4,15.2,-2,13.88,10.00,2.72,1.2,4.8,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.10,41.45,13.83,142.0,163.6,0.00,0.0,7.36,12.94,100.0,19.0,0.0,72.5,0.0,100.0,
0.450,0,0,116.8,165.4,15.2,0,13.88,10.10,2.72,1.2,4.8,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.06,41.00,13.81,142.0,163.6,0.00,0.0,7.36,12.94,100.0,19.0,0.0,72.5,0.0,100.0,
0.460,0,0,116.8,165.4,15.2,0,13.88,10.50,2.72,1.2,4.8,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.15,40.70,13.81,142.0,163.6,0.00,0.0,7.36,12.94,100.0,19.0,0.0,72.5,0.0,100.0,
0.470,523,0,116.8,165.4,15.2,0,13.88,10.70,2.96,2.6,4.6,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.19,40.32,13.83,142.0,163.6,0.00,0.0,7.36,12.94,100.0,25.0,0.0,67.0,5.0,100.0,
0.480,523,0,116.8,165.4,15.2,2,13.88,10.90,2.96,2.6,4.6,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.25,39.90,13.81,142.0,163.6,0.00,0.0,7.36,12.94,100.0,25.0,0.0,67.0,5.0,100.0,
0.490,523,0,116.8,165.4,15.2,-2,13.88,11.00,2.96,2.6,4.6,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.26,39.55,13.85,140.2,163.6,0.00,0.0,7.36,12.94,100.0,25.0,0.0,67.0,5.0,100.0,
0.500,523,0,116.8,165.4,15.2,0,13.88,11.10,2.96,2.6,4.6,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.24,38.47,13.84,142.0,163.6,0.00,0.0,7.36,12.94,100.0,25.0,0.0,67.0,5.0,100.0,
0.510,523,0,116.8,165.4,15.2,0,13.92,11.30,2.96,2.6,4.6,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.19,40.57,13.85,140.2,163.6,0.00,0.0,7.36,12.94,100.0,25.0,0.0,67.0,5.0,100.0,
0.520,523,0,116.8,165.4,15.2,0,13.78,11.40,2.96,2.6,4.6,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.18,39.97,13.77,142.0,163.6,0.00,0.0,7.36,12.94,100.0,25.0,0.0,67.0,5.0,100.0,
0.530,523,0,116.8,165.4,15.2,0,13.49,11.50,2.96,2.6,4.6,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.18,43.72,13.78,142.0,163.6,0.00,0.0,7.36,12.94,100.0,25.0,0.0,67.0,5.0,100.0,
0.540,523,0,116.8,165.4,15.2,0,13.19,11.60,2.96,2.6,4.6,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.19,44.25,13.77,142.0,163.6,0.00,0.0,7.36,12.94,100.0,25.0,0.0,67.0,5.0,100.0,
0.550,523,0,116.8,165.4,15.2,0,13.02,11.60,2.96,2.6,4.6,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.21,44.52,13.77,142.0,163.6,0.00,0.0,7.36,12.94,100.0,25.0,0.0,67.0,5.0,100.0,
0.560,523,0,116.8,165.4,15.2,0,13.01,11.70,2.96,2.6,4.6,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.21,44.02,13.79,140.2,163.6,0.00,0.0,7.36,12.94,100.0,25.0,0.0,67.0,5.0,100.0,
0.571,588,637,116.8,165.4,15.2,0,13.13,11.70,2.70,2.6,4.5,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.21,44.13,13.80,142.0,163.6,0.00,0.0,7.36,12.94,100.0,25.5,0.0,66.0,5.5,100.0,
0.580,588,637,116.8,165.4,15.2,2,13.38,11.80,2.70,2.6,4.5,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.23,44.63,13.83,142.0,163.6,0.00,0.0,7.36,12.94,100.0,25.5,0.0,66.0,5.5,100.0,
0.590,588,637,116.8,165.4,15.2,-2,13.70,11.80,2.70,2.6,4.5,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.25,45.13,13.89,142.0,163.6,0.00,0.0,7.36,12.94,100.0,25.5,0.0,66.0,5.5,100.0,
0.600,588,637,116.8,165.4,15.2,0,13.85,11.80,2.70,2.6,4.5,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.22,45.45,13.82,142.0,163.6,0.00,0.0,7.36,12.94,100.0,25.5,0.0,66.0,5.5,100.0,
0.610,588,637,116.8,165.4,15.2,2,13.87,11.90,2.70,2.6,4.5,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.21,45.34,13.79,142.0,163.6,0.00,0.0,7.36,12.94,100.0,25.5,0.0,66.0,5.5,100.0,
0.620,588,637,116.8,165.4,15.2,-2,13.88,11.80,2.70,2.6,4.5,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.18,45.27,13.83,142.0,163.6,0.00,0.0,7.36,12.94,100.0,25.5,0.0,66.0,5.5,100.0,
0.630,588,637,116.8,165.4,15.2,2,13.88,11.40,2.70,2.6,4.5,100.0,115.7,100.0,100.0,100.0,1.0,0.0,0.15,43.22,13.83,142.0,163.6,0.00,0.0,7.36,12.94,100.0,25.5,0.0,66.0,5.5,100.0,
0.640,0,637,116.8,165.4,15.2,-2,13.88,10.70,2.70,2.6,4.5,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.14,43.82,13.84,142.0,163.6,0.00,0.0,7.36,12.94,100.0,19.0,0.0,72.5,0.0,100.0,
0.650,0,637,116.8,165.4,15.2,0,13.88,9.90,2.70,2.6,4.5,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.13,42.84,13.83,142.0,163.6,0.00,0.0,7.36,12.94,100.0,19.0,0.0,72.5,0.0,100.0,
0.660,0,637,116.8,165.4,15.2,0,13.88,9.20,2.70,2.6,4.5,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.05,41.95,13.84,140.2,163.6,0.00,0.0,7.36,12.94,100.0,19.0,0.0,72.5,0.0,100.0,
0.670,0,637,116.8,165.4,15.2,0,14.21,8.60,2.70,2.6,4.5,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.00,41.59,14.18,142.0,163.6,0.00,0.0,7.36,12.94,100.0,19.0,0.0,72.5,0.0,100.0,
0.680,0,637,116.8,165.4,15.2,0,14.60,8.00,2.70,2.6,4.5,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.13,41.47,13.80,142.0,163.6,0.00,0.0,7.36,12.94,100.0,19.0,0.0,72.5,0.0,100.0,
0.690,0,637,116.8,165.4,15.2,0,14.70,7.40,2.70,2.6,4.5,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.14,40.70,13.98,142.0,163.6,0.00,0.0,7.36,12.94,100.0,19.0,0.0,72.5,0.0,100.0,
0.700,0,637,116.8,165.4,15.2,0,14.46,7.40,2.70,2.6,4.5,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.13,40.55,13.86,142.0,163.6,0.00,0.0,7.36,12.94,100.0,19.0,0.0,72.5,0.0,100.0,
0.710,0,637,116.8,165.4,15.2,0,14.15,7.80,2.70,2.6,4.5,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.13,40.67,13.79,142.0,163.6,0.00,0.0,7.36,12.94,100.0,19.0,0.0,72.5,0.0,100.0,
0.720,0,637,116.8,165.4,15.2,2,13.93,8.40,2.70,2.6,4.5,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.13,40.09,13.80,142.0,163.6,0.00,0.0,7.36,12.94,100.0,19.0,0.0,72.5,0.0,100.0,
0.730,0,637,116.8,165.4,15.2,-2,13.82,8.90,2.70,2.6,4.5,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.14,39.92,13.82,142.0,163.6,0.00,0.0,7.36,12.94,100.0,19.0,0.0,72.5,0.0,100.0,
0.740,0,637,116.8,165.4,15.2,0,13.76,9.30,2.70,2.6,4.5,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.14,39.70,13.80,142.0,163.6,0.00,0.0,7.36,12.94,100.0,19.0,0.0,72.5,0.0,100.0,
0.750,0,637,116.8,165.4,15.2,0,13.73,9.60,2.70,2.6,4.5,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.16,39.40,13.81,142.0,163.6,0.00,0.0,7.36,12.94,100.0,19.0,0.0,72.5,0.0,100.0,
0.760,0,637,116.8,165.4,15.2,0,13.74,10.00,2.70,2.6,4.5,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.18,39.38,13.82,142.0,163.6,0.00,0.0,7.36,12.94,100.0,19.0,0.0,72.5,0.0,100.0,
0.770,0,637,116.8,165.4,15.2,2,13.79,10.30,2.70,2.6,4.5,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.18,39.57,13.83,142.0,163.6,0.00,0.0,7.36,12.94,100.0,19.0,0.0,72.5,0.0,100.0,
0.780,0,637,116.8,165.4,15.2,-2,13.87,10.60,2.70,2.6,4.5,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.18,39.07,13.85,142.0,163.6,0.00,0.0,7.36,12.94,100.0,19.0,0.0,72.5,0.0,100.0,
0.790,0,637,116.8,165.4,15.2,0,13.94,10.80,2.70,2.6,4.5,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.18,39.05,13.84,142.0,163.6,0.00,0.0,7.36,12.94,100.0,19.0,0.0,72.5,0.0,100.0,
0.800,0,637,116.8,165.4,15.2,2,13.97,11.00,2.70,2.6,4.5,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.17,38.84,13.82,142.0,163.6,0.00,0.0,7.36,12.94,100.0,19.0,0.0,72.5,0.0,100.0,
0.810,0,637,116.8,165.4,15.2,-2,13.93,11.10,2.70,2.6,4.5,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.13,38.50,13.80,142.0,163.6,0.00,0.0,7.36,12.94,100.0,19.0,0.0,72.5,0.0,100.0,
0.820,0,637,116.8,165.4,15.2,5,13.91,11.10,2.70,2.6,4.5,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.10,38.30,13.82,142.0,163.6,0.00,0.0,7.36,12.94,100.0,19.0,0.0,72.5,0.0,100.0,
0.830,0,637,116.8,165.4,15.2,-5,13.92,11.20,2.70,2.6,4.5,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.12,38.25,13.84,142.0,163.6,0.00,0.0,7.36,12.94,100.0,19.0,0.0,72.5,0.0,100.0,
0.840,0,637,116.8,165.4,15.2,0,13.90,11.00,2.70,2.6,4.5,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.09,38.07,13.83,142.0,163.6,0.00,0.0,7.36,12.94,100.0,19.0,0.0,72.5,0.0,100.0,
0.850,0,637,116.8,165.4,15.2,0,13.89,10.50,2.70,2.6,4.5,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.10,37.82,13.82,142.0,163.6,0.00,0.0,7.36,12.94,100.0,19.0,0.0,72.5,0.0,100.0,
0.860,0,637,116.8,165.4,15.2,0,13.89,9.90,2.70,2.6,4.5,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.08,37.70,13.83,142.0,163.6,0.00,0.0,7.36,12.94,100.0,19.0,0.0,72.5,0.0,100.0,
0.870,0,637,116.8,165.4,15.2,0,13.89,9.80,2.70,2.6,4.5,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.08,37.57,13.83,142.0,163.6,0.00,0.0,7.36,12.94,100.0,19.0,0.0,72.5,0.0,100.0,
0.880,0,637,116.8,165.4,15.2,0,13.89,10.00,2.70,2.6,4.5,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.06,37.50,13.81,142.0,163.6,0.00,0.0,7.36,12.94,100.0,19.0,0.0,72.5,0.0,100.0,
0.890,0,637,116.8,165.4,15.2,2,13.89,10.30,2.70,2.6,4.5,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.10,37.27,13.82,142.0,163.6,0.00,0.0,7.36,12.94,100.0,19.0,0.0,72.5,0.0,100.0,
0.900,0,637,116.8,165.4,15.2,0,13.89,10.60,2.70,2.6,4.5,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.16,37.22,13.82,142.0,163.6,0.00,0.0,7.36,12.94,100.0,19.0,0.0,72.5,0.0,100.0,
0.911,176,0,116.8,165.4,15.2,-2,13.87,10.80,2.97,0.9,3.8,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.19,37.09,13.83,142.0,163.6,0.00,0.0,7.36,12.94,100.0,21.0,0.0,70.5,1.5,100.0,
0.920,176,0,116.8,165.4,15.2,0,13.88,11.00,2.97,0.9,3.8,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.21,36.95,13.83,142.0,163.6,0.00,0.0,7.36,12.94,100.0,21.0,0.0,70.5,1.5,100.0,
0.930,176,0,116.8,165.4,15.2,0,13.88,11.10,2.97,0.9,3.8,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.22,36.84,13.84,142.0,163.6,0.00,0.0,7.36,12.94,100.0,21.0,0.0,70.5,1.5,100.0,
0.940,176,0,116.8,165.4,15.2,0,13.88,11.20,2.97,0.9,3.8,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.21,36.80,13.83,142.0,163.6,0.00,0.0,7.36,12.94,100.0,21.0,0.0,70.5,1.5,100.0,
0.950,176,0,116.8,165.4,15.2,0,13.88,11.30,2.97,0.9,3.8,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.20,38.22,13.83,142.0,163.6,0.00,0.0,7.36,12.94,100.0,21.0,0.0,70.5,1.5,100.0,
0.960,176,0,116.8,165.4,15.2,0,13.90,11.40,2.97,0.9,3.8,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.16,38.47,13.83,142.0,163.6,0.00,0.0,7.36,12.94,100.0,21.0,0.0,70.5,1.5,100.0,
0.970,176,0,116.8,165.4,15.2,0,13.91,11.50,2.97,0.9,3.8,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.14,42.92,13.83,142.0,163.6,0.00,0.0,7.36,12.94,100.0,21.0,0.0,70.5,1.5,100.0,
0.980,176,0,116.8,165.4,15.2,5,13.86,11.60,2.97,0.9,3.8,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.10,43.20,13.81,142.0,163.6,0.00,0.0,7.36,12.94,100.0,21.0,0.0,70.5,1.5,100.0,
0.990,176,0,116.8,165.4,15.2,-5,13.77,11.60,2.97,0.9,3.8,100.0,116.4,100.0,100.0,100.0,1.0,0.0,0.12,45.20,13.77,142.0,163.6,0.00,0.0,7.36,12.94,100.0,21.0,0.0,70.5,1.5,100.0,
